m22,m33,m23,k,min,max,file,difference,label
1.74336e-25,5.68588e-27,-8.30169e-28,1e-14,0.10851,0.59266,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48415,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,8e-15,0.11003,0.57778,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.46775,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.11017,0.59512,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48495,1
1.24525e-25,5.68588e-27,-8.30169e-28,8e-15,0.10822,0.59368,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48546,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.7e-14,0.10977,0.59458,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48481,1
1.74336e-25,5.68588e-27,-8.30169e-28,5e-15,0.11009,0.59442,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.48433,1
1.49431e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.13556,0.55304,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.41748,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-14,0.11907,0.53722,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41815,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11227,0.59734,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48507,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,4e-15,0.11065,0.59897,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48832,1
7.47153e-25,5.68588e-27,-8.30169e-28,8e-15,0.1115,0.5972,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.4857,1
2.4905099999999997e-27,5.68588e-27,-8.30169e-28,3e-15,0.11633,0.57205,FeCrCo_m22_2.49051e-27_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.45572,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,6e-14,0.11802,0.55328,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.43526,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.8e-14,0.10772,0.58989,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48217,1
2.24146e-26,5.68588e-27,-8.30169e-28,1.7e-14,0.1222,0.56123,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.43903,1
4.98102e-25,5.68588e-27,-8.30169e-28,5e-14,0.10045,0.56927,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46882,1
4.98102e-25,5.68588e-27,-8.30169e-28,2e-14,0.10875,0.59243,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48368,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.9e-14,0.10851,0.59289,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48438,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10775,0.58899,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48124,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,6e-14,0.39534,0.47697,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.08163,1
7.47153e-25,5.68588e-27,-8.30169e-28,7e-15,0.1118,0.59906,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48726,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.7e-14,0.10845,0.59211,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48366,1
1.49431e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10752,0.59031,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48279,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,2e-15,0.11062,0.59395,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48333,1
2.24146e-26,5.68588e-27,-8.30169e-28,1e-14,0.11092,0.57592,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.465,1
1.49431e-26,5.68588e-27,-8.30169e-28,1e-14,0.11644,0.56724,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.4508,1
9.96204e-25,5.68588e-27,-8.30169e-28,8e-14,0.11956,0.53767,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41811,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1.6e-14,0.13696,0.55397,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.41701,1
4.9810199999999994e-27,5.68588e-27,-8.30169e-28,4e-15,0.11103,0.575,FeCrCo_m22_4.98102e-27_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.46397,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.4e-14,0.10817,0.58514,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.47697,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10955,0.59556,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48601,1
7.47153e-25,5.68588e-27,-8.30169e-28,6e-14,0.10337,0.55814,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.45477,1
1.74336e-26,5.68588e-27,-8.30169e-28,1.3e-14,0.12749,0.55935,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.43186,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11234,0.59834,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.486,1
2.49051e-25,5.68588e-27,-8.30169e-28,4e-15,0.11076,0.59855,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48779,1
2.24146e-25,5.68588e-27,-8.30169e-28,3e-15,0.11119,0.59825,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48706,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,4e-14,0.31166,0.48257,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.17091,1
2.49051e-25,5.68588e-27,-8.30169e-28,4e-15,0.11076,0.59855,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48779,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.10898,0.59518,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.4862,1
1.24525e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.1071,0.58798,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48088,1
7.47153e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.1112,0.59804,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48684,1
2.24146e-25,5.68588e-27,-8.30169e-28,2e-14,0.1069,0.58864,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48174,1
2.24146e-25,5.68588e-27,-8.30169e-28,7e-15,0.10905,0.59667,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48762,1
2.49051e-24,5.68588e-27,-8.30169e-28,1.8e-14,0.10659,0.58748,FeCrCo_m22_2.49051e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48089,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,4e-14,0.09999,0.57145,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_4e-14.png,0.47146,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,6e-15,0.10871,0.57984,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.47113,1
9.96204e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.10989,0.59647,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48658,1
2.24146e-25,5.68588e-27,-8.30169e-28,1.3e-14,0.10806,0.59042,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48236,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-14,0.11907,0.53722,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41815,1
9.96204e-25,5.68588e-27,-8.30169e-28,8e-15,0.11218,0.59864,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48646,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10775,0.58899,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48124,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,1.3e-14,0.11175,0.57557,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.46382,1
9.96204e-25,5.68588e-27,-8.30169e-28,8e-15,0.11218,0.59864,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48646,1
1.49431e-26,5.68588e-27,-8.30169e-28,9e-15,0.11262,0.57194,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.45932,1
1.49431e-25,5.68588e-27,-8.30169e-28,1e-14,0.10823,0.59217,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48394,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,2e-15,0.11062,0.59395,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48333,1
2.24146e-25,5.68588e-27,-8.30169e-28,7e-15,0.10905,0.59667,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48762,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10845,0.59173,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48328,1
4.98102e-25,5.68588e-27,-8.30169e-28,6e-14,0.10456,0.55816,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.4536,1
2.24146e-25,5.68588e-27,-8.30169e-28,1.8e-14,0.10764,0.58953,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48189,1
7.47153e-25,5.68588e-27,-8.30169e-28,5e-14,0.09998,0.56755,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.46757,1
9.96204e-25,5.68588e-27,-8.30169e-28,6e-14,0.10232,0.556,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.45368,1
9.962040000000001e-26,5.68588e-27,-8.30169e-28,2e-15,0.11114,0.59601,FeCrCo_m22_9.96204e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48487,1
7.47153e-25,5.68588e-27,-8.30169e-28,1e-14,0.11075,0.59509,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.48434,1
1.74336e-27,5.68588e-27,-8.30169e-28,1e-15,0.10615,0.58849,FeCrCo_m22_1.74336e-27_m33_5.68588e-27_m23_-8.30169e-28_k_1e-15.png,0.48234,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,2e-14,0.10684,0.58857,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.48173,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,6e-15,0.11362,0.59299,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.47937,1
1.24525e-25,5.68588e-27,-8.30169e-28,6e-14,0.19227,0.50785,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.31558,1
1.49431e-26,5.68588e-27,-8.30169e-28,9e-15,0.11262,0.57194,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.45932,1
1.74336e-26,5.68588e-27,-8.30169e-28,9e-15,0.11204,0.57433,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.46229,1
7.471530000000001e-26,5.68588e-27,-8.30169e-28,1.8e-14,0.10786,0.58453,FeCrCo_m22_7.47153e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.47667,1
1.99241e-27,5.68588e-27,-8.30169e-28,3e-15,0.14268,0.55384,FeCrCo_m22_1.99241e-27_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.41116,1
1.99241e-24,5.68588e-27,-8.30169e-28,9e-14,0.13176,0.53066,FeCrCo_m22_1.99241e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-14.png,0.3989,1
1.74336e-26,5.68588e-27,-8.30169e-28,6e-15,0.10953,0.57606,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.46653,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.1e-14,0.11227,0.59734,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48507,1
7.47153e-25,5.68588e-27,-8.30169e-28,1e-13,0.35323,0.47577,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-13.png,0.12254,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.2e-14,0.11157,0.59826,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.48669,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,9e-15,0.10874,0.5965,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48776,1
2.4905099999999997e-27,5.68588e-27,-8.30169e-28,5e-15,0.31473,0.48393,FeCrCo_m22_2.49051e-27_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.1692,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.8e-14,0.10947,0.59478,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.8e-14.png,0.48531,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.6e-14,0.10899,0.59298,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.48399,1
1.24526e-26,5.68588e-27,-8.30169e-28,9e-15,0.11337,0.57137,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.458,1
4.98102e-25,5.68588e-27,-8.30169e-28,7e-14,0.11194,0.55383,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.44189,1
1.24526e-26,5.68588e-27,-8.30169e-28,1.1e-14,0.12426,0.5622,FeCrCo_m22_1.24526e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.43794,1
1.24525e-25,5.68588e-27,-8.30169e-28,8e-15,0.10822,0.59368,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48546,1
1.74336e-25,5.68588e-27,-8.30169e-28,3e-14,0.10664,0.58692,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.48028,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.7e-14,0.10914,0.59463,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.7e-14.png,0.48549,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,1e-13,0.14566,0.50607,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1e-13.png,0.36041,1
1.49431e-25,5.68588e-27,-8.30169e-28,3e-15,0.11079,0.59757,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48678,1
1.74336e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.10775,0.58961,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48186,1
1.24525e-25,5.68588e-27,-8.30169e-28,2e-15,0.1113,0.59777,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.48647,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.4e-14,0.11028,0.59729,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48701,1
9.96204e-25,5.68588e-27,-8.30169e-28,3e-14,0.10265,0.58232,FeCrCo_m22_9.96204e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-14.png,0.47967,1
1.49431e-26,5.68588e-27,-8.30169e-28,4e-15,0.10863,0.57784,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.46921,1
4.98102e-25,5.68588e-27,-8.30169e-28,1.5e-14,0.1092,0.59406,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48486,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,7e-14,0.11445,0.54245,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.428,1
1.74336e-27,5.68588e-27,-8.30169e-28,4e-15,0.42074,0.47645,FeCrCo_m22_1.74336e-27_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.05571,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,7e-15,0.1091,0.59521,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.48611,1
2.24146e-25,5.68588e-27,-8.30169e-28,5e-15,0.11042,0.59911,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.48869,1
1.24525e-25,5.68588e-27,-8.30169e-28,1.4e-14,0.10756,0.58835,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.48079,1
4.98102e-25,5.68588e-27,-8.30169e-28,8e-15,0.11061,0.59559,FeCrCo_m22_4.98102e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48498,1
1.74336e-25,5.68588e-27,-8.30169e-28,4e-15,0.11044,0.59779,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48735,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,8e-15,0.11003,0.57778,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.46775,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,1e-14,0.11029,0.57742,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1e-14.png,0.46713,1
1.9924100000000002e-26,5.68588e-27,-8.30169e-28,1.4e-14,0.11634,0.56743,FeCrCo_m22_1.99241e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.45109,1
2.24146e-26,5.68588e-27,-8.30169e-28,2e-14,0.18627,0.51587,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.3296,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,8e-15,0.10817,0.58417,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.476,1
2.4905099999999997e-27,5.68588e-27,-8.30169e-28,2e-15,0.10922,0.57845,FeCrCo_m22_2.49051e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.46923,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,5e-14,0.09858,0.55849,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_5e-14.png,0.45991,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,1.5e-14,0.10969,0.59645,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.5e-14.png,0.48676,1
1.74336e-25,5.68588e-27,-8.30169e-28,1.6e-14,0.10775,0.59215,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.6e-14.png,0.4844,1
2.24146e-25,5.68588e-27,-8.30169e-28,8e-15,0.10893,0.593,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48407,1
7.47153e-25,5.68588e-27,-8.30169e-28,1e-13,0.35323,0.47577,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-13.png,0.12254,1
2.24146e-25,5.68588e-27,-8.30169e-28,3e-15,0.11119,0.59825,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_3e-15.png,0.48706,1
2.49051e-25,5.68588e-27,-8.30169e-28,1.1e-14,0.10857,0.59696,FeCrCo_m22_2.49051e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.1e-14.png,0.48839,1
4.9810199999999994e-27,5.68588e-27,-8.30169e-28,7e-15,0.14177,0.55405,FeCrCo_m22_4.98102e-27_m33_5.68588e-27_m23_-8.30169e-28_k_7e-15.png,0.41228,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.9e-14,0.1075,0.59275,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.48525,1
2.4905100000000002e-26,5.68588e-27,-8.30169e-28,9e-15,0.10976,0.57775,FeCrCo_m22_2.49051e-26_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.46799,1
1.49431e-26,5.68588e-27,-8.30169e-28,5e-15,0.10918,0.57669,FeCrCo_m22_1.49431e-26_m33_5.68588e-27_m23_-8.30169e-28_k_5e-15.png,0.46751,1
1.9924099999999999e-25,5.68588e-27,-8.30169e-28,1.2e-14,0.10828,0.59408,FeCrCo_m22_1.99241e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1.2e-14.png,0.4858,1
2.24146e-25,5.68588e-27,-8.30169e-28,4e-15,0.11056,0.59822,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.48766,1
1.49431e-25,5.68588e-27,-8.30169e-28,1e-15,0.11206,0.59812,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_1e-15.png,0.48606,1
2.24146e-26,5.68588e-27,-8.30169e-28,1.9e-14,0.15265,0.54065,FeCrCo_m22_2.24146e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.9e-14.png,0.388,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.4e-14,0.10892,0.58085,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.47193,1
2.24146e-25,5.68588e-27,-8.30169e-28,7e-14,0.14993,0.5264,FeCrCo_m22_2.24146e-25_m33_5.68588e-27_m23_-8.30169e-28_k_7e-14.png,0.37647,1
2.24146e-24,5.68588e-27,-8.30169e-28,1.4e-14,0.10947,0.59417,FeCrCo_m22_2.24146e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.4e-14.png,0.4847,1
1.49431e-25,5.68588e-27,-8.30169e-28,2e-14,0.10757,0.58957,FeCrCo_m22_1.49431e-25_m33_5.68588e-27_m23_-8.30169e-28_k_2e-14.png,0.482,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,9e-15,0.11269,0.59428,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48159,1
1.2452600000000001e-24,5.68588e-27,-8.30169e-28,8e-14,0.11907,0.53722,FeCrCo_m22_1.24526e-24_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41815,1
1.74336e-26,5.68588e-27,-8.30169e-28,2e-15,0.10918,0.58508,FeCrCo_m22_1.74336e-26_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.4759,1
4.9810200000000003e-26,5.68588e-27,-8.30169e-28,1.3e-14,0.10888,0.58238,FeCrCo_m22_4.98102e-26_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.4735,1
1.4943100000000002e-24,5.68588e-27,-8.30169e-28,6e-14,0.10792,0.54951,FeCrCo_m22_1.49431e-24_m33_5.68588e-27_m23_-8.30169e-28_k_6e-14.png,0.44159,1
1.7433600000000003e-24,5.68588e-27,-8.30169e-28,1.3e-14,0.11051,0.59724,FeCrCo_m22_1.74336e-24_m33_5.68588e-27_m23_-8.30169e-28_k_1.3e-14.png,0.48673,1
9.962039999999999e-27,5.68588e-27,-8.30169e-28,4e-15,0.10915,0.57732,FeCrCo_m22_9.96204e-27_m33_5.68588e-27_m23_-8.30169e-28_k_4e-15.png,0.46817,1
7.47153e-25,5.68588e-27,-8.30169e-28,6e-15,0.11253,0.59419,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_6e-15.png,0.48166,1
1.99241e-27,5.68588e-27,-8.30169e-28,2e-15,0.11075,0.5766,FeCrCo_m22_1.99241e-27_m33_5.68588e-27_m23_-8.30169e-28_k_2e-15.png,0.46585,1
7.47153e-25,5.68588e-27,-8.30169e-28,8e-14,0.12115,0.54021,FeCrCo_m22_7.47153e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-14.png,0.41906,1
1.74336e-25,5.68588e-27,-8.30169e-28,8e-15,0.10869,0.5935,FeCrCo_m22_1.74336e-25_m33_5.68588e-27_m23_-8.30169e-28_k_8e-15.png,0.48481,1
1.24525e-25,5.68588e-27,-8.30169e-28,9e-15,0.10804,0.59076,FeCrCo_m22_1.24525e-25_m33_5.68588e-27_m23_-8.30169e-28_k_9e-15.png,0.48272,1
